page_id,leaf_id,page_number_display,side,image_path,crop_path,content_role,notes
T3-p023,,23,,Faith_in_Mind_Sengcan_Kyoto_RB00016909/images/RB00016909_00023.jpg,,other,anthology prose before the Faith in Mind span
T3-p024,,24,,Faith_in_Mind_Sengcan_Kyoto_RB00016909/images/RB00016909_00024.jpg,,other,anthology prose before the Faith in Mind span
T3-p025,,25,,Faith_in_Mind_Sengcan_Kyoto_RB00016909/images/RB00016909_00025.jpg,,other,annotated anthology material before the Faith in Mind span
T3-p026,,26,,Faith_in_Mind_Sengcan_Kyoto_RB00016909/images/RB00016909_00026.jpg,,other,anthology prose before the Faith in Mind span
T3-p027,,27,,Faith_in_Mind_Sengcan_Kyoto_RB00016909/images/RB00016909_00027.jpg,,other,anthology prose before the Faith in Mind span
T3-p028,,28,,Faith_in_Mind_Sengcan_Kyoto_RB00016909/images/RB00016909_00028.jpg,,other,anthology prose before the Faith in Mind span
T3-p029,,29,,Faith_in_Mind_Sengcan_Kyoto_RB00016909/images/RB00016909_00029.jpg,,other,anthology prose before the Faith in Mind span
T3-p030,,30,,Faith_in_Mind_Sengcan_Kyoto_RB00016909/images/RB00016909_00030.jpg,,other,anthology prose before the Faith in Mind span
T3-p031,,31,,Faith_in_Mind_Sengcan_Kyoto_RB00016909/images/RB00016909_00031.jpg,,other,anthology prose before the Faith in Mind span
T3-p032,,32,,Faith_in_Mind_Sengcan_Kyoto_RB00016909/images/RB00016909_00032.jpg,,other,anthology prose immediately preceding the Faith in Mind span
T3-p033,,33,,Faith_in_Mind_Sengcan_Kyoto_RB00016909/images/RB00016909_00033.jpg,,other,anthology prose immediately preceding the Faith in Mind span
T3-p034,,34,,Faith_in_Mind_Sengcan_Kyoto_RB00016909/images/RB00016909_00034.jpg,,body,opening page of the Faith in Mind text in the RB00016909 anthology witness
T3-p035,,35,,Faith_in_Mind_Sengcan_Kyoto_RB00016909/images/RB00016909_00035.jpg,,body,mid-body page of the Faith in Mind text in the RB00016909 anthology witness
T3-p036,,36,,Faith_in_Mind_Sengcan_Kyoto_RB00016909/images/RB00016909_00036.jpg,,body,closing page of the Faith in Mind text in the RB00016909 anthology witness
T3-p037,,37,,Faith_in_Mind_Sengcan_Kyoto_RB00016909/images/RB00016909_00037.jpg,,other,subsequent anthology material after the Faith in Mind span
T3-p038,,38,,Faith_in_Mind_Sengcan_Kyoto_RB00016909/images/RB00016909_00038.jpg,,other,subsequent anthology material after the Faith in Mind span
T3-p039,,39,,Faith_in_Mind_Sengcan_Kyoto_RB00016909/images/RB00016909_00039.jpg,,other,subsequent anthology material after the Faith in Mind span
T3-p040,,40,,Faith_in_Mind_Sengcan_Kyoto_RB00016909/images/RB00016909_00040.jpg,,title,inner rear wrapper or blank tail matter for the anthology witness
T3-p041,,41,,Faith_in_Mind_Sengcan_Kyoto_RB00016909/images/RB00016909_00041.jpg,,title,back cover or rear wrapper for the Kyoto RB00016909 anthology witness
