page_id,leaf_id,page_number_display,side,image_path,crop_path,content_role,notes
C17-p012,,12,,provenance/faith-in-mind/ocr/C17/page-images/C17-p012.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p013,,13,,provenance/faith-in-mind/ocr/C17/page-images/C17-p013.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p014,,14,,provenance/faith-in-mind/ocr/C17/page-images/C17-p014.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p015,,15,,provenance/faith-in-mind/ocr/C17/page-images/C17-p015.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p016,,16,,provenance/faith-in-mind/ocr/C17/page-images/C17-p016.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p017,,17,,provenance/faith-in-mind/ocr/C17/page-images/C17-p017.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p018,,18,,provenance/faith-in-mind/ocr/C17/page-images/C17-p018.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p019,,19,,provenance/faith-in-mind/ocr/C17/page-images/C17-p019.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p020,,20,,provenance/faith-in-mind/ocr/C17/page-images/C17-p020.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p021,,21,,provenance/faith-in-mind/ocr/C17/page-images/C17-p021.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p022,,22,,provenance/faith-in-mind/ocr/C17/page-images/C17-p022.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p023,,23,,provenance/faith-in-mind/ocr/C17/page-images/C17-p023.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p024,,24,,provenance/faith-in-mind/ocr/C17/page-images/C17-p024.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p025,,25,,provenance/faith-in-mind/ocr/C17/page-images/C17-p025.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p026,,26,,provenance/faith-in-mind/ocr/C17/page-images/C17-p026.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p027,,27,,provenance/faith-in-mind/ocr/C17/page-images/C17-p027.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p028,,28,,provenance/faith-in-mind/ocr/C17/page-images/C17-p028.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p029,,29,,provenance/faith-in-mind/ocr/C17/page-images/C17-p029.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p030,,30,,provenance/faith-in-mind/ocr/C17/page-images/C17-p030.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p031,,31,,provenance/faith-in-mind/ocr/C17/page-images/C17-p031.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p032,,32,,provenance/faith-in-mind/ocr/C17/page-images/C17-p032.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p033,,33,,provenance/faith-in-mind/ocr/C17/page-images/C17-p033.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p034,,34,,provenance/faith-in-mind/ocr/C17/page-images/C17-p034.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p035,,35,,provenance/faith-in-mind/ocr/C17/page-images/C17-p035.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p036,,36,,provenance/faith-in-mind/ocr/C17/page-images/C17-p036.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p037,,37,,provenance/faith-in-mind/ocr/C17/page-images/C17-p037.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p038,,38,,provenance/faith-in-mind/ocr/C17/page-images/C17-p038.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p039,,39,,provenance/faith-in-mind/ocr/C17/page-images/C17-p039.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p040,,40,,provenance/faith-in-mind/ocr/C17/page-images/C17-p040.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p041,,41,,provenance/faith-in-mind/ocr/C17/page-images/C17-p041.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p042,,42,,provenance/faith-in-mind/ocr/C17/page-images/C17-p042.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p043,,43,,provenance/faith-in-mind/ocr/C17/page-images/C17-p043.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p044,,44,,provenance/faith-in-mind/ocr/C17/page-images/C17-p044.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p045,,45,,provenance/faith-in-mind/ocr/C17/page-images/C17-p045.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p046,,46,,provenance/faith-in-mind/ocr/C17/page-images/C17-p046.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p047,,47,,provenance/faith-in-mind/ocr/C17/page-images/C17-p047.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p048,,48,,provenance/faith-in-mind/ocr/C17/page-images/C17-p048.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p049,,49,,provenance/faith-in-mind/ocr/C17/page-images/C17-p049.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p050,,50,,provenance/faith-in-mind/ocr/C17/page-images/C17-p050.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p051,,51,,provenance/faith-in-mind/ocr/C17/page-images/C17-p051.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p052,,52,,provenance/faith-in-mind/ocr/C17/page-images/C17-p052.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p053,,53,,provenance/faith-in-mind/ocr/C17/page-images/C17-p053.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p054,,54,,provenance/faith-in-mind/ocr/C17/page-images/C17-p054.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p055,,55,,provenance/faith-in-mind/ocr/C17/page-images/C17-p055.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p056,,56,,provenance/faith-in-mind/ocr/C17/page-images/C17-p056.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p057,,57,,provenance/faith-in-mind/ocr/C17/page-images/C17-p057.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p058,,58,,provenance/faith-in-mind/ocr/C17/page-images/C17-p058.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p059,,59,,provenance/faith-in-mind/ocr/C17/page-images/C17-p059.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p060,,60,,provenance/faith-in-mind/ocr/C17/page-images/C17-p060.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p061,,61,,provenance/faith-in-mind/ocr/C17/page-images/C17-p061.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p062,,62,,provenance/faith-in-mind/ocr/C17/page-images/C17-p062.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p063,,63,,provenance/faith-in-mind/ocr/C17/page-images/C17-p063.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p064,,64,,provenance/faith-in-mind/ocr/C17/page-images/C17-p064.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p065,,65,,provenance/faith-in-mind/ocr/C17/page-images/C17-p065.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p066,,66,,provenance/faith-in-mind/ocr/C17/page-images/C17-p066.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p067,,67,,provenance/faith-in-mind/ocr/C17/page-images/C17-p067.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p068,,68,,provenance/faith-in-mind/ocr/C17/page-images/C17-p068.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p069,,69,,provenance/faith-in-mind/ocr/C17/page-images/C17-p069.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p070,,70,,provenance/faith-in-mind/ocr/C17/page-images/C17-p070.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p071,,71,,provenance/faith-in-mind/ocr/C17/page-images/C17-p071.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p072,,72,,provenance/faith-in-mind/ocr/C17/page-images/C17-p072.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p073,,73,,provenance/faith-in-mind/ocr/C17/page-images/C17-p073.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p074,,74,,provenance/faith-in-mind/ocr/C17/page-images/C17-p074.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p075,,75,,provenance/faith-in-mind/ocr/C17/page-images/C17-p075.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p076,,76,,provenance/faith-in-mind/ocr/C17/page-images/C17-p076.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p077,,77,,provenance/faith-in-mind/ocr/C17/page-images/C17-p077.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p078,,78,,provenance/faith-in-mind/ocr/C17/page-images/C17-p078.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p079,,79,,provenance/faith-in-mind/ocr/C17/page-images/C17-p079.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p080,,80,,provenance/faith-in-mind/ocr/C17/page-images/C17-p080.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p081,,81,,provenance/faith-in-mind/ocr/C17/page-images/C17-p081.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p082,,82,,provenance/faith-in-mind/ocr/C17/page-images/C17-p082.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p083,,83,,provenance/faith-in-mind/ocr/C17/page-images/C17-p083.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p084,,84,,provenance/faith-in-mind/ocr/C17/page-images/C17-p084.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p085,,85,,provenance/faith-in-mind/ocr/C17/page-images/C17-p085.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p086,,86,,provenance/faith-in-mind/ocr/C17/page-images/C17-p086.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p087,,87,,provenance/faith-in-mind/ocr/C17/page-images/C17-p087.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p088,,88,,provenance/faith-in-mind/ocr/C17/page-images/C17-p088.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p089,,89,,provenance/faith-in-mind/ocr/C17/page-images/C17-p089.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p090,,90,,provenance/faith-in-mind/ocr/C17/page-images/C17-p090.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p091,,91,,provenance/faith-in-mind/ocr/C17/page-images/C17-p091.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p092,,92,,provenance/faith-in-mind/ocr/C17/page-images/C17-p092.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p093,,93,,provenance/faith-in-mind/ocr/C17/page-images/C17-p093.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p094,,94,,provenance/faith-in-mind/ocr/C17/page-images/C17-p094.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p095,,95,,provenance/faith-in-mind/ocr/C17/page-images/C17-p095.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p096,,96,,provenance/faith-in-mind/ocr/C17/page-images/C17-p096.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p097,,97,,provenance/faith-in-mind/ocr/C17/page-images/C17-p097.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p098,,98,,provenance/faith-in-mind/ocr/C17/page-images/C17-p098.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p099,,99,,provenance/faith-in-mind/ocr/C17/page-images/C17-p099.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p100,,100,,provenance/faith-in-mind/ocr/C17/page-images/C17-p100.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p101,,101,,provenance/faith-in-mind/ocr/C17/page-images/C17-p101.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p102,,102,,provenance/faith-in-mind/ocr/C17/page-images/C17-p102.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p103,,103,,provenance/faith-in-mind/ocr/C17/page-images/C17-p103.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p104,,104,,provenance/faith-in-mind/ocr/C17/page-images/C17-p104.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p105,,105,,provenance/faith-in-mind/ocr/C17/page-images/C17-p105.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p106,,106,,provenance/faith-in-mind/ocr/C17/page-images/C17-p106.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p107,,107,,provenance/faith-in-mind/ocr/C17/page-images/C17-p107.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p108,,108,,provenance/faith-in-mind/ocr/C17/page-images/C17-p108.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p109,,109,,provenance/faith-in-mind/ocr/C17/page-images/C17-p109.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p110,,110,,provenance/faith-in-mind/ocr/C17/page-images/C17-p110.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p111,,111,,provenance/faith-in-mind/ocr/C17/page-images/C17-p111.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p112,,112,,provenance/faith-in-mind/ocr/C17/page-images/C17-p112.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p113,,113,,provenance/faith-in-mind/ocr/C17/page-images/C17-p113.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p114,,114,,provenance/faith-in-mind/ocr/C17/page-images/C17-p114.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p115,,115,,provenance/faith-in-mind/ocr/C17/page-images/C17-p115.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p116,,116,,provenance/faith-in-mind/ocr/C17/page-images/C17-p116.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p117,,117,,provenance/faith-in-mind/ocr/C17/page-images/C17-p117.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p118,,118,,provenance/faith-in-mind/ocr/C17/page-images/C17-p118.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p119,,119,,provenance/faith-in-mind/ocr/C17/page-images/C17-p119.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p120,,120,,provenance/faith-in-mind/ocr/C17/page-images/C17-p120.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p121,,121,,provenance/faith-in-mind/ocr/C17/page-images/C17-p121.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p122,,122,,provenance/faith-in-mind/ocr/C17/page-images/C17-p122.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p123,,123,,provenance/faith-in-mind/ocr/C17/page-images/C17-p123.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p124,,124,,provenance/faith-in-mind/ocr/C17/page-images/C17-p124.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p125,,125,,provenance/faith-in-mind/ocr/C17/page-images/C17-p125.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p126,,126,,provenance/faith-in-mind/ocr/C17/page-images/C17-p126.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p127,,127,,provenance/faith-in-mind/ocr/C17/page-images/C17-p127.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p128,,128,,provenance/faith-in-mind/ocr/C17/page-images/C17-p128.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p129,,129,,provenance/faith-in-mind/ocr/C17/page-images/C17-p129.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p130,,130,,provenance/faith-in-mind/ocr/C17/page-images/C17-p130.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p131,,131,,provenance/faith-in-mind/ocr/C17/page-images/C17-p131.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p132,,132,,provenance/faith-in-mind/ocr/C17/page-images/C17-p132.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p133,,133,,provenance/faith-in-mind/ocr/C17/page-images/C17-p133.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p134,,134,,provenance/faith-in-mind/ocr/C17/page-images/C17-p134.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p135,,135,,provenance/faith-in-mind/ocr/C17/page-images/C17-p135.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p136,,136,,provenance/faith-in-mind/ocr/C17/page-images/C17-p136.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p137,,137,,provenance/faith-in-mind/ocr/C17/page-images/C17-p137.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p138,,138,,provenance/faith-in-mind/ocr/C17/page-images/C17-p138.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p139,,139,,provenance/faith-in-mind/ocr/C17/page-images/C17-p139.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p140,,140,,provenance/faith-in-mind/ocr/C17/page-images/C17-p140.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p141,,141,,provenance/faith-in-mind/ocr/C17/page-images/C17-p141.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p142,,142,,provenance/faith-in-mind/ocr/C17/page-images/C17-p142.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p143,,143,,provenance/faith-in-mind/ocr/C17/page-images/C17-p143.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p144,,144,,provenance/faith-in-mind/ocr/C17/page-images/C17-p144.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p145,,145,,provenance/faith-in-mind/ocr/C17/page-images/C17-p145.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p146,,146,,provenance/faith-in-mind/ocr/C17/page-images/C17-p146.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p147,,147,,provenance/faith-in-mind/ocr/C17/page-images/C17-p147.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p148,,148,,provenance/faith-in-mind/ocr/C17/page-images/C17-p148.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p149,,149,,provenance/faith-in-mind/ocr/C17/page-images/C17-p149.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p150,,150,,provenance/faith-in-mind/ocr/C17/page-images/C17-p150.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p151,,151,,provenance/faith-in-mind/ocr/C17/page-images/C17-p151.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p152,,152,,provenance/faith-in-mind/ocr/C17/page-images/C17-p152.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p153,,153,,provenance/faith-in-mind/ocr/C17/page-images/C17-p153.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p154,,154,,provenance/faith-in-mind/ocr/C17/page-images/C17-p154.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p155,,155,,provenance/faith-in-mind/ocr/C17/page-images/C17-p155.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p156,,156,,provenance/faith-in-mind/ocr/C17/page-images/C17-p156.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p157,,157,,provenance/faith-in-mind/ocr/C17/page-images/C17-p157.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p158,,158,,provenance/faith-in-mind/ocr/C17/page-images/C17-p158.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p159,,159,,provenance/faith-in-mind/ocr/C17/page-images/C17-p159.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p160,,160,,provenance/faith-in-mind/ocr/C17/page-images/C17-p160.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p161,,161,,provenance/faith-in-mind/ocr/C17/page-images/C17-p161.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p162,,162,,provenance/faith-in-mind/ocr/C17/page-images/C17-p162.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p163,,163,,provenance/faith-in-mind/ocr/C17/page-images/C17-p163.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p164,,164,,provenance/faith-in-mind/ocr/C17/page-images/C17-p164.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p165,,165,,provenance/faith-in-mind/ocr/C17/page-images/C17-p165.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p166,,166,,provenance/faith-in-mind/ocr/C17/page-images/C17-p166.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p167,,167,,provenance/faith-in-mind/ocr/C17/page-images/C17-p167.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p168,,168,,provenance/faith-in-mind/ocr/C17/page-images/C17-p168.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p169,,169,,provenance/faith-in-mind/ocr/C17/page-images/C17-p169.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p170,,170,,provenance/faith-in-mind/ocr/C17/page-images/C17-p170.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p171,,171,,provenance/faith-in-mind/ocr/C17/page-images/C17-p171.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p172,,172,,provenance/faith-in-mind/ocr/C17/page-images/C17-p172.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p173,,173,,provenance/faith-in-mind/ocr/C17/page-images/C17-p173.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p174,,174,,provenance/faith-in-mind/ocr/C17/page-images/C17-p174.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p175,,175,,provenance/faith-in-mind/ocr/C17/page-images/C17-p175.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p176,,176,,provenance/faith-in-mind/ocr/C17/page-images/C17-p176.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p177,,177,,provenance/faith-in-mind/ocr/C17/page-images/C17-p177.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p178,,178,,provenance/faith-in-mind/ocr/C17/page-images/C17-p178.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p179,,179,,provenance/faith-in-mind/ocr/C17/page-images/C17-p179.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p180,,180,,provenance/faith-in-mind/ocr/C17/page-images/C17-p180.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p181,,181,,provenance/faith-in-mind/ocr/C17/page-images/C17-p181.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p182,,182,,provenance/faith-in-mind/ocr/C17/page-images/C17-p182.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p183,,183,,provenance/faith-in-mind/ocr/C17/page-images/C17-p183.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p184,,184,,provenance/faith-in-mind/ocr/C17/page-images/C17-p184.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p185,,185,,provenance/faith-in-mind/ocr/C17/page-images/C17-p185.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
C17-p186,,186,,provenance/faith-in-mind/ocr/C17/page-images/C17-p186.png,,other_volume_body,non-target series body or related commentary material outside the Faith in Mind target segment
