page_id,leaf_id,page_number_display,side,image_path,crop_path,content_role,notes
C16-p017,,17,,provenance/faith-in-mind/ocr/C16/page-images/C16-p017.png,,body,active front-volume commentary-related body
C16-p018,,18,,provenance/faith-in-mind/ocr/C16/page-images/C16-p018.png,,body,active front-volume commentary-related body
C16-p019,,19,,provenance/faith-in-mind/ocr/C16/page-images/C16-p019.png,,body,active front-volume commentary-related body
C16-p020,,20,,provenance/faith-in-mind/ocr/C16/page-images/C16-p020.png,,body,active front-volume commentary-related body
C16-p021,,21,,provenance/faith-in-mind/ocr/C16/page-images/C16-p021.png,,body,active front-volume commentary-related body
C16-p022,,22,,provenance/faith-in-mind/ocr/C16/page-images/C16-p022.png,,body,active front-volume commentary-related body
C16-p023,,23,,provenance/faith-in-mind/ocr/C16/page-images/C16-p023.png,,body,active front-volume commentary-related body
C16-p024,,24,,provenance/faith-in-mind/ocr/C16/page-images/C16-p024.png,,body,active front-volume commentary-related body
C16-p025,,25,,provenance/faith-in-mind/ocr/C16/page-images/C16-p025.png,,body,active front-volume commentary-related body
C16-p026,,26,,provenance/faith-in-mind/ocr/C16/page-images/C16-p026.png,,body,active front-volume commentary-related body
C16-p027,,27,,provenance/faith-in-mind/ocr/C16/page-images/C16-p027.png,,body,active front-volume commentary-related body
C16-p028,,28,,provenance/faith-in-mind/ocr/C16/page-images/C16-p028.png,,body,active front-volume commentary-related body
C16-p029,,29,,provenance/faith-in-mind/ocr/C16/page-images/C16-p029.png,,body,active front-volume commentary-related body
C16-p030,,30,,provenance/faith-in-mind/ocr/C16/page-images/C16-p030.png,,body,active front-volume commentary-related body
C16-p031,,31,,provenance/faith-in-mind/ocr/C16/page-images/C16-p031.png,,body,active front-volume commentary-related body
C16-p032,,32,,provenance/faith-in-mind/ocr/C16/page-images/C16-p032.png,,body,active front-volume commentary-related body
C16-p033,,33,,provenance/faith-in-mind/ocr/C16/page-images/C16-p033.png,,body,active front-volume commentary-related body
C16-p034,,34,,provenance/faith-in-mind/ocr/C16/page-images/C16-p034.png,,body,active front-volume commentary-related body
C16-p035,,35,,provenance/faith-in-mind/ocr/C16/page-images/C16-p035.png,,body,active front-volume commentary-related body
C16-p036,,36,,provenance/faith-in-mind/ocr/C16/page-images/C16-p036.png,,body,active front-volume commentary-related body
C16-p037,,37,,provenance/faith-in-mind/ocr/C16/page-images/C16-p037.png,,body,active front-volume commentary-related body
C16-p038,,38,,provenance/faith-in-mind/ocr/C16/page-images/C16-p038.png,,body,active front-volume commentary-related body
C16-p039,,39,,provenance/faith-in-mind/ocr/C16/page-images/C16-p039.png,,body,active front-volume commentary-related body
C16-p040,,40,,provenance/faith-in-mind/ocr/C16/page-images/C16-p040.png,,body,active front-volume commentary-related body
C16-p041,,41,,provenance/faith-in-mind/ocr/C16/page-images/C16-p041.png,,body,active front-volume commentary-related body
C16-p042,,42,,provenance/faith-in-mind/ocr/C16/page-images/C16-p042.png,,body,active front-volume commentary-related body
C16-p043,,43,,provenance/faith-in-mind/ocr/C16/page-images/C16-p043.png,,body,active front-volume commentary-related body
C16-p044,,44,,provenance/faith-in-mind/ocr/C16/page-images/C16-p044.png,,body,active front-volume commentary-related body
C16-p045,,45,,provenance/faith-in-mind/ocr/C16/page-images/C16-p045.png,,body,active front-volume commentary-related body
C16-p046,,46,,provenance/faith-in-mind/ocr/C16/page-images/C16-p046.png,,body,active front-volume commentary-related body
C16-p047,,47,,provenance/faith-in-mind/ocr/C16/page-images/C16-p047.png,,body,active front-volume commentary-related body
C16-p048,,48,,provenance/faith-in-mind/ocr/C16/page-images/C16-p048.png,,body,active front-volume commentary-related body
C16-p049,,49,,provenance/faith-in-mind/ocr/C16/page-images/C16-p049.png,,body,active front-volume commentary-related body
C16-p050,,50,,provenance/faith-in-mind/ocr/C16/page-images/C16-p050.png,,body,active front-volume commentary-related body
C16-p051,,51,,provenance/faith-in-mind/ocr/C16/page-images/C16-p051.png,,body,active front-volume commentary-related body
C16-p052,,52,,provenance/faith-in-mind/ocr/C16/page-images/C16-p052.png,,body,active front-volume commentary-related body
C16-p053,,53,,provenance/faith-in-mind/ocr/C16/page-images/C16-p053.png,,body,active front-volume commentary-related body
C16-p054,,54,,provenance/faith-in-mind/ocr/C16/page-images/C16-p054.png,,body,active front-volume commentary-related body
C16-p055,,55,,provenance/faith-in-mind/ocr/C16/page-images/C16-p055.png,,body,active front-volume commentary-related body
C16-p056,,56,,provenance/faith-in-mind/ocr/C16/page-images/C16-p056.png,,body,active front-volume commentary-related body
C16-p057,,57,,provenance/faith-in-mind/ocr/C16/page-images/C16-p057.png,,body,active front-volume commentary-related body
C16-p058,,58,,provenance/faith-in-mind/ocr/C16/page-images/C16-p058.png,,body,active front-volume commentary-related body
C16-p059,,59,,provenance/faith-in-mind/ocr/C16/page-images/C16-p059.png,,body,active front-volume commentary-related body
C16-p060,,60,,provenance/faith-in-mind/ocr/C16/page-images/C16-p060.png,,body,active front-volume commentary-related body
C16-p061,,61,,provenance/faith-in-mind/ocr/C16/page-images/C16-p061.png,,body,active front-volume commentary-related body
C16-p062,,62,,provenance/faith-in-mind/ocr/C16/page-images/C16-p062.png,,body,active front-volume commentary-related body
C16-p063,,63,,provenance/faith-in-mind/ocr/C16/page-images/C16-p063.png,,body,active front-volume commentary-related body
C16-p064,,64,,provenance/faith-in-mind/ocr/C16/page-images/C16-p064.png,,body,active front-volume commentary-related body
C16-p065,,65,,provenance/faith-in-mind/ocr/C16/page-images/C16-p065.png,,body,active front-volume commentary-related body
C16-p066,,66,,provenance/faith-in-mind/ocr/C16/page-images/C16-p066.png,,body,active front-volume commentary-related body
C16-p067,,67,,provenance/faith-in-mind/ocr/C16/page-images/C16-p067.png,,body,active front-volume commentary-related body
C16-p068,,68,,provenance/faith-in-mind/ocr/C16/page-images/C16-p068.png,,body,active front-volume commentary-related body
C16-p069,,69,,provenance/faith-in-mind/ocr/C16/page-images/C16-p069.png,,body,active front-volume commentary-related body
C16-p070,,70,,provenance/faith-in-mind/ocr/C16/page-images/C16-p070.png,,body,active front-volume commentary-related body
C16-p071,,71,,provenance/faith-in-mind/ocr/C16/page-images/C16-p071.png,,body,active front-volume commentary-related body
C16-p072,,72,,provenance/faith-in-mind/ocr/C16/page-images/C16-p072.png,,body,active front-volume commentary-related body
C16-p073,,73,,provenance/faith-in-mind/ocr/C16/page-images/C16-p073.png,,body,active front-volume commentary-related body
C16-p074,,74,,provenance/faith-in-mind/ocr/C16/page-images/C16-p074.png,,body,active front-volume commentary-related body
C16-p075,,75,,provenance/faith-in-mind/ocr/C16/page-images/C16-p075.png,,body,active front-volume commentary-related body
C16-p076,,76,,provenance/faith-in-mind/ocr/C16/page-images/C16-p076.png,,body,active front-volume commentary-related body
C16-p077,,77,,provenance/faith-in-mind/ocr/C16/page-images/C16-p077.png,,body,active front-volume commentary-related body
C16-p078,,78,,provenance/faith-in-mind/ocr/C16/page-images/C16-p078.png,,body,active front-volume commentary-related body
C16-p079,,79,,provenance/faith-in-mind/ocr/C16/page-images/C16-p079.png,,body,active front-volume commentary-related body
C16-p080,,80,,provenance/faith-in-mind/ocr/C16/page-images/C16-p080.png,,body,active front-volume commentary-related body
C16-p081,,81,,provenance/faith-in-mind/ocr/C16/page-images/C16-p081.png,,body,active front-volume commentary-related body
C16-p082,,82,,provenance/faith-in-mind/ocr/C16/page-images/C16-p082.png,,body,active front-volume commentary-related body
C16-p083,,83,,provenance/faith-in-mind/ocr/C16/page-images/C16-p083.png,,body,active front-volume commentary-related body
C16-p084,,84,,provenance/faith-in-mind/ocr/C16/page-images/C16-p084.png,,body,active front-volume commentary-related body
C16-p085,,85,,provenance/faith-in-mind/ocr/C16/page-images/C16-p085.png,,body,active front-volume commentary-related body
C16-p086,,86,,provenance/faith-in-mind/ocr/C16/page-images/C16-p086.png,,body,active front-volume commentary-related body
C16-p087,,87,,provenance/faith-in-mind/ocr/C16/page-images/C16-p087.png,,body,active front-volume commentary-related body
C16-p088,,88,,provenance/faith-in-mind/ocr/C16/page-images/C16-p088.png,,body,active front-volume commentary-related body
C16-p089,,89,,provenance/faith-in-mind/ocr/C16/page-images/C16-p089.png,,body,active front-volume commentary-related body
C16-p090,,90,,provenance/faith-in-mind/ocr/C16/page-images/C16-p090.png,,body,active front-volume commentary-related body
C16-p091,,91,,provenance/faith-in-mind/ocr/C16/page-images/C16-p091.png,,body,active front-volume commentary-related body
C16-p092,,92,,provenance/faith-in-mind/ocr/C16/page-images/C16-p092.png,,body,active front-volume commentary-related body
C16-p093,,93,,provenance/faith-in-mind/ocr/C16/page-images/C16-p093.png,,body,active front-volume commentary-related body
C16-p094,,94,,provenance/faith-in-mind/ocr/C16/page-images/C16-p094.png,,body,active front-volume commentary-related body
C16-p095,,95,,provenance/faith-in-mind/ocr/C16/page-images/C16-p095.png,,body,active front-volume commentary-related body
C16-p096,,96,,provenance/faith-in-mind/ocr/C16/page-images/C16-p096.png,,body,active front-volume commentary-related body
C16-p097,,97,,provenance/faith-in-mind/ocr/C16/page-images/C16-p097.png,,body,active front-volume commentary-related body
C16-p098,,98,,provenance/faith-in-mind/ocr/C16/page-images/C16-p098.png,,body,active front-volume commentary-related body
C16-p099,,99,,provenance/faith-in-mind/ocr/C16/page-images/C16-p099.png,,body,active front-volume commentary-related body
C16-p100,,100,,provenance/faith-in-mind/ocr/C16/page-images/C16-p100.png,,body,active front-volume commentary-related body
C16-p101,,101,,provenance/faith-in-mind/ocr/C16/page-images/C16-p101.png,,body,active front-volume commentary-related body
C16-p102,,102,,provenance/faith-in-mind/ocr/C16/page-images/C16-p102.png,,body,active front-volume commentary-related body
C16-p103,,103,,provenance/faith-in-mind/ocr/C16/page-images/C16-p103.png,,body,active front-volume commentary-related body
C16-p104,,104,,provenance/faith-in-mind/ocr/C16/page-images/C16-p104.png,,body,active front-volume commentary-related body
C16-p105,,105,,provenance/faith-in-mind/ocr/C16/page-images/C16-p105.png,,body,active front-volume commentary-related body
C16-p106,,106,,provenance/faith-in-mind/ocr/C16/page-images/C16-p106.png,,body,active front-volume commentary-related body
C16-p107,,107,,provenance/faith-in-mind/ocr/C16/page-images/C16-p107.png,,body,active front-volume commentary-related body
C16-p108,,108,,provenance/faith-in-mind/ocr/C16/page-images/C16-p108.png,,body,active front-volume commentary-related body
C16-p109,,109,,provenance/faith-in-mind/ocr/C16/page-images/C16-p109.png,,body,active front-volume commentary-related body
C16-p110,,110,,provenance/faith-in-mind/ocr/C16/page-images/C16-p110.png,,body,active front-volume commentary-related body
C16-p111,,111,,provenance/faith-in-mind/ocr/C16/page-images/C16-p111.png,,body,active front-volume commentary-related body
C16-p112,,112,,provenance/faith-in-mind/ocr/C16/page-images/C16-p112.png,,body,active front-volume commentary-related body
C16-p113,,113,,provenance/faith-in-mind/ocr/C16/page-images/C16-p113.png,,body,active front-volume commentary-related body
C16-p114,,114,,provenance/faith-in-mind/ocr/C16/page-images/C16-p114.png,,body,active front-volume commentary-related body
C16-p115,,115,,provenance/faith-in-mind/ocr/C16/page-images/C16-p115.png,,body,active front-volume commentary-related body
C16-p116,,116,,provenance/faith-in-mind/ocr/C16/page-images/C16-p116.png,,body,active front-volume commentary-related body
C16-p117,,117,,provenance/faith-in-mind/ocr/C16/page-images/C16-p117.png,,body,active front-volume commentary-related body
C16-p118,,118,,provenance/faith-in-mind/ocr/C16/page-images/C16-p118.png,,body,active front-volume commentary-related body
C16-p119,,119,,provenance/faith-in-mind/ocr/C16/page-images/C16-p119.png,,body,active front-volume commentary-related body
C16-p120,,120,,provenance/faith-in-mind/ocr/C16/page-images/C16-p120.png,,body,active front-volume commentary-related body
C16-p121,,121,,provenance/faith-in-mind/ocr/C16/page-images/C16-p121.png,,body,active front-volume commentary-related body
C16-p122,,122,,provenance/faith-in-mind/ocr/C16/page-images/C16-p122.png,,body,active front-volume commentary-related body
C16-p123,,123,,provenance/faith-in-mind/ocr/C16/page-images/C16-p123.png,,body,active front-volume commentary-related body
C16-p124,,124,,provenance/faith-in-mind/ocr/C16/page-images/C16-p124.png,,body,active front-volume commentary-related body
C16-p125,,125,,provenance/faith-in-mind/ocr/C16/page-images/C16-p125.png,,body,active front-volume commentary-related body
C16-p126,,126,,provenance/faith-in-mind/ocr/C16/page-images/C16-p126.png,,body,active front-volume commentary-related body
C16-p127,,127,,provenance/faith-in-mind/ocr/C16/page-images/C16-p127.png,,body,active front-volume commentary-related body
C16-p128,,128,,provenance/faith-in-mind/ocr/C16/page-images/C16-p128.png,,body,active front-volume commentary-related body
C16-p129,,129,,provenance/faith-in-mind/ocr/C16/page-images/C16-p129.png,,body,active front-volume commentary-related body
C16-p130,,130,,provenance/faith-in-mind/ocr/C16/page-images/C16-p130.png,,body,active front-volume commentary-related body
C16-p131,,131,,provenance/faith-in-mind/ocr/C16/page-images/C16-p131.png,,body,active front-volume commentary-related body
C16-p132,,132,,provenance/faith-in-mind/ocr/C16/page-images/C16-p132.png,,body,active front-volume commentary-related body
C16-p133,,133,,provenance/faith-in-mind/ocr/C16/page-images/C16-p133.png,,body,active front-volume commentary-related body
C16-p134,,134,,provenance/faith-in-mind/ocr/C16/page-images/C16-p134.png,,body,active front-volume commentary-related body
C16-p135,,135,,provenance/faith-in-mind/ocr/C16/page-images/C16-p135.png,,body,active front-volume commentary-related body
C16-p136,,136,,provenance/faith-in-mind/ocr/C16/page-images/C16-p136.png,,body,active front-volume commentary-related body
C16-p137,,137,,provenance/faith-in-mind/ocr/C16/page-images/C16-p137.png,,body,active front-volume commentary-related body
C16-p138,,138,,provenance/faith-in-mind/ocr/C16/page-images/C16-p138.png,,body,active front-volume commentary-related body
C16-p139,,139,,provenance/faith-in-mind/ocr/C16/page-images/C16-p139.png,,body,active front-volume commentary-related body
C16-p140,,140,,provenance/faith-in-mind/ocr/C16/page-images/C16-p140.png,,body,active front-volume commentary-related body
C16-p141,,141,,provenance/faith-in-mind/ocr/C16/page-images/C16-p141.png,,body,active front-volume commentary-related body
C16-p142,,142,,provenance/faith-in-mind/ocr/C16/page-images/C16-p142.png,,body,active front-volume commentary-related body
C16-p143,,143,,provenance/faith-in-mind/ocr/C16/page-images/C16-p143.png,,body,active front-volume commentary-related body
C16-p144,,144,,provenance/faith-in-mind/ocr/C16/page-images/C16-p144.png,,body,active front-volume commentary-related body
C16-p145,,145,,provenance/faith-in-mind/ocr/C16/page-images/C16-p145.png,,body,active front-volume commentary-related body
C16-p146,,146,,provenance/faith-in-mind/ocr/C16/page-images/C16-p146.png,,body,active front-volume commentary-related body
C16-p147,,147,,provenance/faith-in-mind/ocr/C16/page-images/C16-p147.png,,body,active front-volume commentary-related body
C16-p148,,148,,provenance/faith-in-mind/ocr/C16/page-images/C16-p148.png,,body,active front-volume commentary-related body
C16-p149,,149,,provenance/faith-in-mind/ocr/C16/page-images/C16-p149.png,,body,active front-volume commentary-related body
C16-p150,,150,,provenance/faith-in-mind/ocr/C16/page-images/C16-p150.png,,body,active front-volume commentary-related body
C16-p151,,151,,provenance/faith-in-mind/ocr/C16/page-images/C16-p151.png,,body,active front-volume commentary-related body
C16-p152,,152,,provenance/faith-in-mind/ocr/C16/page-images/C16-p152.png,,body,active front-volume commentary-related body
C16-p153,,153,,provenance/faith-in-mind/ocr/C16/page-images/C16-p153.png,,body,active front-volume commentary-related body
C16-p154,,154,,provenance/faith-in-mind/ocr/C16/page-images/C16-p154.png,,body,active front-volume commentary-related body
C16-p155,,155,,provenance/faith-in-mind/ocr/C16/page-images/C16-p155.png,,body,active front-volume commentary-related body
C16-p156,,156,,provenance/faith-in-mind/ocr/C16/page-images/C16-p156.png,,body,active front-volume commentary-related body
C16-p157,,157,,provenance/faith-in-mind/ocr/C16/page-images/C16-p157.png,,body,active front-volume commentary-related body
C16-p158,,158,,provenance/faith-in-mind/ocr/C16/page-images/C16-p158.png,,body,active front-volume commentary-related body
C16-p159,,159,,provenance/faith-in-mind/ocr/C16/page-images/C16-p159.png,,body,active front-volume commentary-related body
C16-p160,,160,,provenance/faith-in-mind/ocr/C16/page-images/C16-p160.png,,body,active front-volume commentary-related body
C16-p161,,161,,provenance/faith-in-mind/ocr/C16/page-images/C16-p161.png,,body,active front-volume commentary-related body
C16-p162,,162,,provenance/faith-in-mind/ocr/C16/page-images/C16-p162.png,,body,active front-volume commentary-related body
C16-p163,,163,,provenance/faith-in-mind/ocr/C16/page-images/C16-p163.png,,body,active front-volume commentary-related body
C16-p164,,164,,provenance/faith-in-mind/ocr/C16/page-images/C16-p164.png,,body,active front-volume commentary-related body
C16-p165,,165,,provenance/faith-in-mind/ocr/C16/page-images/C16-p165.png,,body,active front-volume commentary-related body
C16-p166,,166,,provenance/faith-in-mind/ocr/C16/page-images/C16-p166.png,,body,active front-volume commentary-related body
C16-p167,,167,,provenance/faith-in-mind/ocr/C16/page-images/C16-p167.png,,body,active front-volume commentary-related body
C16-p168,,168,,provenance/faith-in-mind/ocr/C16/page-images/C16-p168.png,,body,active front-volume commentary-related body
C16-p169,,169,,provenance/faith-in-mind/ocr/C16/page-images/C16-p169.png,,body,active front-volume commentary-related body
C16-p170,,170,,provenance/faith-in-mind/ocr/C16/page-images/C16-p170.png,,body,active front-volume commentary-related body
C16-p171,,171,,provenance/faith-in-mind/ocr/C16/page-images/C16-p171.png,,body,active front-volume commentary-related body
C16-p172,,172,,provenance/faith-in-mind/ocr/C16/page-images/C16-p172.png,,body,active front-volume commentary-related body
C16-p173,,173,,provenance/faith-in-mind/ocr/C16/page-images/C16-p173.png,,body,active front-volume commentary-related body
C16-p174,,174,,provenance/faith-in-mind/ocr/C16/page-images/C16-p174.png,,body,active front-volume commentary-related body
C16-p175,,175,,provenance/faith-in-mind/ocr/C16/page-images/C16-p175.png,,body,active front-volume commentary-related body
C16-p176,,176,,provenance/faith-in-mind/ocr/C16/page-images/C16-p176.png,,body,active front-volume commentary-related body
C16-p177,,177,,provenance/faith-in-mind/ocr/C16/page-images/C16-p177.png,,body,active front-volume commentary-related body
C16-p178,,178,,provenance/faith-in-mind/ocr/C16/page-images/C16-p178.png,,body,active front-volume commentary-related body
C16-p179,,179,,provenance/faith-in-mind/ocr/C16/page-images/C16-p179.png,,body,active front-volume commentary-related body
C16-p180,,180,,provenance/faith-in-mind/ocr/C16/page-images/C16-p180.png,,body,active front-volume commentary-related body
C16-p181,,181,,provenance/faith-in-mind/ocr/C16/page-images/C16-p181.png,,body,active front-volume commentary-related body
C16-p182,,182,,provenance/faith-in-mind/ocr/C16/page-images/C16-p182.png,,body,active front-volume commentary-related body
C16-p183,,183,,provenance/faith-in-mind/ocr/C16/page-images/C16-p183.png,,body,active front-volume commentary-related body
C16-p184,,184,,provenance/faith-in-mind/ocr/C16/page-images/C16-p184.png,,body,active front-volume commentary-related body
C16-p185,,185,,provenance/faith-in-mind/ocr/C16/page-images/C16-p185.png,,body,active front-volume commentary-related body
C16-p186,,186,,provenance/faith-in-mind/ocr/C16/page-images/C16-p186.png,,body,active front-volume commentary-related body
C16-p187,,187,,provenance/faith-in-mind/ocr/C16/page-images/C16-p187.png,,body,active front-volume commentary-related body
C16-p188,,188,,provenance/faith-in-mind/ocr/C16/page-images/C16-p188.png,,body,active front-volume commentary-related body
C16-p189,,189,,provenance/faith-in-mind/ocr/C16/page-images/C16-p189.png,,body,active front-volume commentary-related body
C16-p190,,190,,provenance/faith-in-mind/ocr/C16/page-images/C16-p190.png,,body,active front-volume commentary-related body
C16-p191,,191,,provenance/faith-in-mind/ocr/C16/page-images/C16-p191.png,,body,active front-volume commentary-related body
C16-p192,,192,,provenance/faith-in-mind/ocr/C16/page-images/C16-p192.png,,body,active front-volume commentary-related body
C16-p193,,193,,provenance/faith-in-mind/ocr/C16/page-images/C16-p193.png,,body,active front-volume commentary-related body
C16-p194,,194,,provenance/faith-in-mind/ocr/C16/page-images/C16-p194.png,,body,active front-volume commentary-related body
C16-p195,,195,,provenance/faith-in-mind/ocr/C16/page-images/C16-p195.png,,body,active front-volume commentary-related body
C16-p196,,196,,provenance/faith-in-mind/ocr/C16/page-images/C16-p196.png,,body,active front-volume commentary-related body
C16-p197,,197,,provenance/faith-in-mind/ocr/C16/page-images/C16-p197.png,,body,active front-volume commentary-related body
C16-p198,,198,,provenance/faith-in-mind/ocr/C16/page-images/C16-p198.png,,body,active front-volume commentary-related body
C16-p199,,199,,provenance/faith-in-mind/ocr/C16/page-images/C16-p199.png,,body,active front-volume commentary-related body
C16-p200,,200,,provenance/faith-in-mind/ocr/C16/page-images/C16-p200.png,,body,active front-volume commentary-related body
C16-p201,,201,,provenance/faith-in-mind/ocr/C16/page-images/C16-p201.png,,body,active front-volume commentary-related body
C16-p202,,202,,provenance/faith-in-mind/ocr/C16/page-images/C16-p202.png,,body,active front-volume commentary-related body
C16-p203,,203,,provenance/faith-in-mind/ocr/C16/page-images/C16-p203.png,,body,active front-volume commentary-related body
C16-p204,,204,,provenance/faith-in-mind/ocr/C16/page-images/C16-p204.png,,body,active front-volume commentary-related body
C16-p205,,205,,provenance/faith-in-mind/ocr/C16/page-images/C16-p205.png,,body,active front-volume commentary-related body
C16-p206,,206,,provenance/faith-in-mind/ocr/C16/page-images/C16-p206.png,,body,active front-volume commentary-related body
C16-p207,,207,,provenance/faith-in-mind/ocr/C16/page-images/C16-p207.png,,body,active front-volume commentary-related body
C16-p208,,208,,provenance/faith-in-mind/ocr/C16/page-images/C16-p208.png,,body,active front-volume commentary-related body
C16-p209,,209,,provenance/faith-in-mind/ocr/C16/page-images/C16-p209.png,,body,active front-volume commentary-related body
C16-p210,,210,,provenance/faith-in-mind/ocr/C16/page-images/C16-p210.png,,body,active front-volume commentary-related body
C16-p211,,211,,provenance/faith-in-mind/ocr/C16/page-images/C16-p211.png,,body,active front-volume commentary-related body
C16-p212,,212,,provenance/faith-in-mind/ocr/C16/page-images/C16-p212.png,,body,active front-volume commentary-related body
C16-p213,,213,,provenance/faith-in-mind/ocr/C16/page-images/C16-p213.png,,body,active front-volume commentary-related body
C16-p214,,214,,provenance/faith-in-mind/ocr/C16/page-images/C16-p214.png,,body,active front-volume commentary-related body
C16-p215,,215,,provenance/faith-in-mind/ocr/C16/page-images/C16-p215.png,,body,active front-volume commentary-related body
C16-p216,,216,,provenance/faith-in-mind/ocr/C16/page-images/C16-p216.png,,body,active front-volume commentary-related body
C16-p217,,217,,provenance/faith-in-mind/ocr/C16/page-images/C16-p217.png,,body,active front-volume commentary-related body
C16-p218,,218,,provenance/faith-in-mind/ocr/C16/page-images/C16-p218.png,,body,active front-volume commentary-related body
C16-p219,,219,,provenance/faith-in-mind/ocr/C16/page-images/C16-p219.png,,body,active front-volume commentary-related body
C16-p220,,220,,provenance/faith-in-mind/ocr/C16/page-images/C16-p220.png,,body,active front-volume commentary-related body
C16-p221,,221,,provenance/faith-in-mind/ocr/C16/page-images/C16-p221.png,,body,active front-volume commentary-related body
C16-p222,,222,,provenance/faith-in-mind/ocr/C16/page-images/C16-p222.png,,body,active front-volume commentary-related body
C16-p223,,223,,provenance/faith-in-mind/ocr/C16/page-images/C16-p223.png,,body,active front-volume commentary-related body
C16-p224,,224,,provenance/faith-in-mind/ocr/C16/page-images/C16-p224.png,,body,active front-volume commentary-related body
C16-p225,,225,,provenance/faith-in-mind/ocr/C16/page-images/C16-p225.png,,body,active front-volume commentary-related body
C16-p226,,226,,provenance/faith-in-mind/ocr/C16/page-images/C16-p226.png,,body,active front-volume commentary-related body
C16-p227,,227,,provenance/faith-in-mind/ocr/C16/page-images/C16-p227.png,,body,active front-volume commentary-related body
C16-p228,,228,,provenance/faith-in-mind/ocr/C16/page-images/C16-p228.png,,body,active front-volume commentary-related body
C16-p229,,229,,provenance/faith-in-mind/ocr/C16/page-images/C16-p229.png,,body,active front-volume commentary-related body
C16-p230,,230,,provenance/faith-in-mind/ocr/C16/page-images/C16-p230.png,,body,active front-volume commentary-related body
C16-p231,,231,,provenance/faith-in-mind/ocr/C16/page-images/C16-p231.png,,body,active front-volume commentary-related body
C16-p232,,232,,provenance/faith-in-mind/ocr/C16/page-images/C16-p232.png,,body,active front-volume commentary-related body
C16-p233,,233,,provenance/faith-in-mind/ocr/C16/page-images/C16-p233.png,,body,active front-volume commentary-related body
C16-p234,,234,,provenance/faith-in-mind/ocr/C16/page-images/C16-p234.png,,body,active front-volume commentary-related body
C16-p235,,235,,provenance/faith-in-mind/ocr/C16/page-images/C16-p235.png,,body,active front-volume commentary-related body
C16-p236,,236,,provenance/faith-in-mind/ocr/C16/page-images/C16-p236.png,,body,active front-volume commentary-related body
C16-p237,,237,,provenance/faith-in-mind/ocr/C16/page-images/C16-p237.png,,body,active front-volume commentary-related body
C16-p238,,238,,provenance/faith-in-mind/ocr/C16/page-images/C16-p238.png,,body,active front-volume commentary-related body
C16-p239,,239,,provenance/faith-in-mind/ocr/C16/page-images/C16-p239.png,,body,active front-volume commentary-related body
C16-p240,,240,,provenance/faith-in-mind/ocr/C16/page-images/C16-p240.png,,body,active front-volume commentary-related body
C16-p241,,241,,provenance/faith-in-mind/ocr/C16/page-images/C16-p241.png,,body,active front-volume commentary-related body
C16-p242,,242,,provenance/faith-in-mind/ocr/C16/page-images/C16-p242.png,,body,active front-volume commentary-related body
C16-p243,,243,,provenance/faith-in-mind/ocr/C16/page-images/C16-p243.png,,body,active front-volume commentary-related body
C16-p244,,244,,provenance/faith-in-mind/ocr/C16/page-images/C16-p244.png,,body,active front-volume commentary-related body
C16-p245,,245,,provenance/faith-in-mind/ocr/C16/page-images/C16-p245.png,,body,active front-volume commentary-related body
C16-p246,,246,,provenance/faith-in-mind/ocr/C16/page-images/C16-p246.png,,body,active front-volume commentary-related body
C16-p247,,247,,provenance/faith-in-mind/ocr/C16/page-images/C16-p247.png,,body,active front-volume commentary-related body
