page_id,leaf_id,page_number_display,side,image_path,crop_path,content_role,notes
C13-p024,,24,,provenance/faith-in-mind/ocr/C13/page-images/C13-p024.png,,body,??????? part 1 commentary body
C13-p025,,25,,provenance/faith-in-mind/ocr/C13/page-images/C13-p025.png,,body,??????? part 1 commentary body
C13-p026,,26,,provenance/faith-in-mind/ocr/C13/page-images/C13-p026.png,,body,??????? part 1 commentary body
C13-p027,,27,,provenance/faith-in-mind/ocr/C13/page-images/C13-p027.png,,body,??????? part 1 commentary body
C13-p028,,28,,provenance/faith-in-mind/ocr/C13/page-images/C13-p028.png,,body,??????? part 1 commentary body
C13-p029,,29,,provenance/faith-in-mind/ocr/C13/page-images/C13-p029.png,,body,??????? part 1 commentary body
C13-p030,,30,,provenance/faith-in-mind/ocr/C13/page-images/C13-p030.png,,body,??????? part 1 commentary body
C13-p031,,31,,provenance/faith-in-mind/ocr/C13/page-images/C13-p031.png,,body,??????? part 1 commentary body
C13-p032,,32,,provenance/faith-in-mind/ocr/C13/page-images/C13-p032.png,,body,??????? part 1 commentary body
C13-p033,,33,,provenance/faith-in-mind/ocr/C13/page-images/C13-p033.png,,body,??????? part 1 commentary body
C13-p034,,34,,provenance/faith-in-mind/ocr/C13/page-images/C13-p034.png,,body,??????? part 1 commentary body
C13-p035,,35,,provenance/faith-in-mind/ocr/C13/page-images/C13-p035.png,,body,??????? part 1 commentary body
C13-p036,,36,,provenance/faith-in-mind/ocr/C13/page-images/C13-p036.png,,body,??????? part 1 commentary body
C13-p037,,37,,provenance/faith-in-mind/ocr/C13/page-images/C13-p037.png,,body,??????? part 1 commentary body
C13-p038,,38,,provenance/faith-in-mind/ocr/C13/page-images/C13-p038.png,,body,??????? part 1 commentary body
C13-p039,,39,,provenance/faith-in-mind/ocr/C13/page-images/C13-p039.png,,body,??????? part 1 commentary body
C13-p040,,40,,provenance/faith-in-mind/ocr/C13/page-images/C13-p040.png,,body,??????? part 1 commentary body
C13-p041,,41,,provenance/faith-in-mind/ocr/C13/page-images/C13-p041.png,,body,??????? part 1 commentary body
C13-p042,,42,,provenance/faith-in-mind/ocr/C13/page-images/C13-p042.png,,body,??????? part 1 commentary body
C13-p043,,43,,provenance/faith-in-mind/ocr/C13/page-images/C13-p043.png,,body,??????? part 1 commentary body
C13-p044,,44,,provenance/faith-in-mind/ocr/C13/page-images/C13-p044.png,,body,??????? part 1 commentary body
C13-p045,,45,,provenance/faith-in-mind/ocr/C13/page-images/C13-p045.png,,body,??????? part 1 commentary body
C13-p046,,46,,provenance/faith-in-mind/ocr/C13/page-images/C13-p046.png,,body,??????? part 1 commentary body
C13-p047,,47,,provenance/faith-in-mind/ocr/C13/page-images/C13-p047.png,,body,??????? part 1 commentary body
C13-p048,,48,,provenance/faith-in-mind/ocr/C13/page-images/C13-p048.png,,body,??????? part 1 commentary body
C13-p049,,49,,provenance/faith-in-mind/ocr/C13/page-images/C13-p049.png,,body,??????? part 1 commentary body
C13-p050,,50,,provenance/faith-in-mind/ocr/C13/page-images/C13-p050.png,,body,??????? part 1 commentary body
C13-p051,,51,,provenance/faith-in-mind/ocr/C13/page-images/C13-p051.png,,body,??????? part 1 commentary body
C13-p052,,52,,provenance/faith-in-mind/ocr/C13/page-images/C13-p052.png,,body,??????? part 1 commentary body
C13-p053,,53,,provenance/faith-in-mind/ocr/C13/page-images/C13-p053.png,,body,??????? part 1 commentary body
C13-p054,,54,,provenance/faith-in-mind/ocr/C13/page-images/C13-p054.png,,body,??????? part 1 commentary body
C13-p055,,55,,provenance/faith-in-mind/ocr/C13/page-images/C13-p055.png,,body,??????? part 1 commentary body
C13-p056,,56,,provenance/faith-in-mind/ocr/C13/page-images/C13-p056.png,,body,??????? part 1 commentary body
C13-p057,,57,,provenance/faith-in-mind/ocr/C13/page-images/C13-p057.png,,body,??????? part 1 commentary body
C13-p058,,58,,provenance/faith-in-mind/ocr/C13/page-images/C13-p058.png,,body,??????? part 1 commentary body
C13-p059,,59,,provenance/faith-in-mind/ocr/C13/page-images/C13-p059.png,,body,??????? part 1 commentary body
C13-p060,,60,,provenance/faith-in-mind/ocr/C13/page-images/C13-p060.png,,body,??????? part 1 commentary body
C13-p061,,61,,provenance/faith-in-mind/ocr/C13/page-images/C13-p061.png,,body,??????? part 1 commentary body
C13-p062,,62,,provenance/faith-in-mind/ocr/C13/page-images/C13-p062.png,,body,??????? part 1 commentary body
C13-p063,,63,,provenance/faith-in-mind/ocr/C13/page-images/C13-p063.png,,body,??????? part 1 commentary body
C13-p064,,64,,provenance/faith-in-mind/ocr/C13/page-images/C13-p064.png,,body,??????? part 1 commentary body
C13-p065,,65,,provenance/faith-in-mind/ocr/C13/page-images/C13-p065.png,,body,??????? part 1 commentary body
C13-p066,,66,,provenance/faith-in-mind/ocr/C13/page-images/C13-p066.png,,body,??????? part 1 commentary body
C13-p067,,67,,provenance/faith-in-mind/ocr/C13/page-images/C13-p067.png,,body,??????? part 1 commentary body
C13-p068,,68,,provenance/faith-in-mind/ocr/C13/page-images/C13-p068.png,,body,??????? part 1 commentary body
C13-p069,,69,,provenance/faith-in-mind/ocr/C13/page-images/C13-p069.png,,body,??????? part 1 commentary body
C13-p070,,70,,provenance/faith-in-mind/ocr/C13/page-images/C13-p070.png,,body,??????? part 1 commentary body
C13-p071,,71,,provenance/faith-in-mind/ocr/C13/page-images/C13-p071.png,,body,??????? part 1 commentary body
C13-p072,,72,,provenance/faith-in-mind/ocr/C13/page-images/C13-p072.png,,body,??????? part 1 commentary body
C13-p073,,73,,provenance/faith-in-mind/ocr/C13/page-images/C13-p073.png,,body,??????? part 1 commentary body
C13-p074,,74,,provenance/faith-in-mind/ocr/C13/page-images/C13-p074.png,,body,??????? part 1 commentary body
C13-p075,,75,,provenance/faith-in-mind/ocr/C13/page-images/C13-p075.png,,body,??????? part 1 commentary body
C13-p076,,76,,provenance/faith-in-mind/ocr/C13/page-images/C13-p076.png,,body,??????? part 1 commentary body
C13-p077,,77,,provenance/faith-in-mind/ocr/C13/page-images/C13-p077.png,,body,??????? part 1 commentary body
C13-p078,,78,,provenance/faith-in-mind/ocr/C13/page-images/C13-p078.png,,body,??????? part 1 commentary body
C13-p079,,79,,provenance/faith-in-mind/ocr/C13/page-images/C13-p079.png,,body,??????? part 1 commentary body
C13-p080,,80,,provenance/faith-in-mind/ocr/C13/page-images/C13-p080.png,,body,??????? part 1 commentary body
C13-p081,,81,,provenance/faith-in-mind/ocr/C13/page-images/C13-p081.png,,body,??????? part 1 commentary body
C13-p082,,82,,provenance/faith-in-mind/ocr/C13/page-images/C13-p082.png,,body,??????? part 1 commentary body
C13-p083,,83,,provenance/faith-in-mind/ocr/C13/page-images/C13-p083.png,,body,??????? part 1 commentary body
C13-p084,,84,,provenance/faith-in-mind/ocr/C13/page-images/C13-p084.png,,body,??????? part 1 commentary body
C13-p085,,85,,provenance/faith-in-mind/ocr/C13/page-images/C13-p085.png,,body,??????? part 1 commentary body
C13-p086,,86,,provenance/faith-in-mind/ocr/C13/page-images/C13-p086.png,,body,??????? part 1 commentary body
C13-p087,,87,,provenance/faith-in-mind/ocr/C13/page-images/C13-p087.png,,body,??????? part 1 commentary body
C13-p088,,88,,provenance/faith-in-mind/ocr/C13/page-images/C13-p088.png,,body,??????? part 1 commentary body
C13-p089,,89,,provenance/faith-in-mind/ocr/C13/page-images/C13-p089.png,,body,??????? part 1 commentary body
C13-p090,,90,,provenance/faith-in-mind/ocr/C13/page-images/C13-p090.png,,body,??????? part 1 commentary body
C13-p091,,91,,provenance/faith-in-mind/ocr/C13/page-images/C13-p091.png,,body,??????? part 1 commentary body
C13-p092,,92,,provenance/faith-in-mind/ocr/C13/page-images/C13-p092.png,,body,??????? part 1 commentary body
C13-p093,,93,,provenance/faith-in-mind/ocr/C13/page-images/C13-p093.png,,body,??????? part 1 commentary body
C13-p094,,94,,provenance/faith-in-mind/ocr/C13/page-images/C13-p094.png,,body,??????? part 1 commentary body
C13-p095,,95,,provenance/faith-in-mind/ocr/C13/page-images/C13-p095.png,,body,??????? part 1 commentary body
C13-p096,,96,,provenance/faith-in-mind/ocr/C13/page-images/C13-p096.png,,body,??????? part 1 commentary body
C13-p097,,97,,provenance/faith-in-mind/ocr/C13/page-images/C13-p097.png,,body,??????? part 1 commentary body
C13-p098,,98,,provenance/faith-in-mind/ocr/C13/page-images/C13-p098.png,,body,??????? part 1 commentary body
C13-p099,,99,,provenance/faith-in-mind/ocr/C13/page-images/C13-p099.png,,body,??????? part 1 commentary body
C13-p100,,100,,provenance/faith-in-mind/ocr/C13/page-images/C13-p100.png,,body,??????? part 1 commentary body
