page_id,leaf_id,page_number_display,side,image_path,crop_path,content_role,notes
C11-p019,,19,,provenance/faith-in-mind/ocr/C11/page-images/C11-p019.png,,body,lecture commentary body
C11-p020,,20,,provenance/faith-in-mind/ocr/C11/page-images/C11-p020.png,,body,lecture commentary body
C11-p021,,21,,provenance/faith-in-mind/ocr/C11/page-images/C11-p021.png,,body,lecture commentary body
C11-p022,,22,,provenance/faith-in-mind/ocr/C11/page-images/C11-p022.png,,body,lecture commentary body
C11-p023,,23,,provenance/faith-in-mind/ocr/C11/page-images/C11-p023.png,,body,lecture commentary body
C11-p024,,24,,provenance/faith-in-mind/ocr/C11/page-images/C11-p024.png,,body,lecture commentary body
C11-p025,,25,,provenance/faith-in-mind/ocr/C11/page-images/C11-p025.png,,body,lecture commentary body
C11-p026,,26,,provenance/faith-in-mind/ocr/C11/page-images/C11-p026.png,,body,lecture commentary body
C11-p027,,27,,provenance/faith-in-mind/ocr/C11/page-images/C11-p027.png,,body,lecture commentary body
C11-p028,,28,,provenance/faith-in-mind/ocr/C11/page-images/C11-p028.png,,body,lecture commentary body
C11-p029,,29,,provenance/faith-in-mind/ocr/C11/page-images/C11-p029.png,,body,lecture commentary body
C11-p030,,30,,provenance/faith-in-mind/ocr/C11/page-images/C11-p030.png,,body,lecture commentary body
C11-p031,,31,,provenance/faith-in-mind/ocr/C11/page-images/C11-p031.png,,body,lecture commentary body
C11-p032,,32,,provenance/faith-in-mind/ocr/C11/page-images/C11-p032.png,,body,lecture commentary body
C11-p033,,33,,provenance/faith-in-mind/ocr/C11/page-images/C11-p033.png,,body,lecture commentary body
C11-p034,,34,,provenance/faith-in-mind/ocr/C11/page-images/C11-p034.png,,body,lecture commentary body
C11-p035,,35,,provenance/faith-in-mind/ocr/C11/page-images/C11-p035.png,,body,lecture commentary body
C11-p036,,36,,provenance/faith-in-mind/ocr/C11/page-images/C11-p036.png,,body,lecture commentary body
C11-p037,,37,,provenance/faith-in-mind/ocr/C11/page-images/C11-p037.png,,body,lecture commentary body
C11-p038,,38,,provenance/faith-in-mind/ocr/C11/page-images/C11-p038.png,,body,lecture commentary body
C11-p039,,39,,provenance/faith-in-mind/ocr/C11/page-images/C11-p039.png,,body,lecture commentary body
C11-p040,,40,,provenance/faith-in-mind/ocr/C11/page-images/C11-p040.png,,body,lecture commentary body
C11-p041,,41,,provenance/faith-in-mind/ocr/C11/page-images/C11-p041.png,,body,lecture commentary body
C11-p042,,42,,provenance/faith-in-mind/ocr/C11/page-images/C11-p042.png,,body,lecture commentary body
C11-p043,,43,,provenance/faith-in-mind/ocr/C11/page-images/C11-p043.png,,body,lecture commentary body
C11-p044,,44,,provenance/faith-in-mind/ocr/C11/page-images/C11-p044.png,,body,lecture commentary body
C11-p045,,45,,provenance/faith-in-mind/ocr/C11/page-images/C11-p045.png,,body,lecture commentary body
C11-p046,,46,,provenance/faith-in-mind/ocr/C11/page-images/C11-p046.png,,body,lecture commentary body
C11-p047,,47,,provenance/faith-in-mind/ocr/C11/page-images/C11-p047.png,,body,lecture commentary body
C11-p048,,48,,provenance/faith-in-mind/ocr/C11/page-images/C11-p048.png,,body,lecture commentary body
C11-p049,,49,,provenance/faith-in-mind/ocr/C11/page-images/C11-p049.png,,body,lecture commentary body
C11-p050,,50,,provenance/faith-in-mind/ocr/C11/page-images/C11-p050.png,,body,lecture commentary body
C11-p051,,51,,provenance/faith-in-mind/ocr/C11/page-images/C11-p051.png,,body,lecture commentary body
C11-p052,,52,,provenance/faith-in-mind/ocr/C11/page-images/C11-p052.png,,body,lecture commentary body
C11-p053,,53,,provenance/faith-in-mind/ocr/C11/page-images/C11-p053.png,,body,lecture commentary body
C11-p054,,54,,provenance/faith-in-mind/ocr/C11/page-images/C11-p054.png,,body,lecture commentary body
C11-p055,,55,,provenance/faith-in-mind/ocr/C11/page-images/C11-p055.png,,body,lecture commentary body
C11-p056,,56,,provenance/faith-in-mind/ocr/C11/page-images/C11-p056.png,,body,lecture commentary body
C11-p057,,57,,provenance/faith-in-mind/ocr/C11/page-images/C11-p057.png,,body,lecture commentary body
C11-p058,,58,,provenance/faith-in-mind/ocr/C11/page-images/C11-p058.png,,body,lecture commentary body
C11-p059,,59,,provenance/faith-in-mind/ocr/C11/page-images/C11-p059.png,,body,lecture commentary body
C11-p060,,60,,provenance/faith-in-mind/ocr/C11/page-images/C11-p060.png,,body,lecture commentary body
C11-p061,,61,,provenance/faith-in-mind/ocr/C11/page-images/C11-p061.png,,body,lecture commentary body
C11-p062,,62,,provenance/faith-in-mind/ocr/C11/page-images/C11-p062.png,,body,lecture commentary body
C11-p063,,63,,provenance/faith-in-mind/ocr/C11/page-images/C11-p063.png,,body,lecture commentary body
C11-p064,,64,,provenance/faith-in-mind/ocr/C11/page-images/C11-p064.png,,body,lecture commentary body
C11-p065,,65,,provenance/faith-in-mind/ocr/C11/page-images/C11-p065.png,,body,lecture commentary body
C11-p066,,66,,provenance/faith-in-mind/ocr/C11/page-images/C11-p066.png,,body,lecture commentary body
C11-p067,,67,,provenance/faith-in-mind/ocr/C11/page-images/C11-p067.png,,body,lecture commentary body
C11-p068,,68,,provenance/faith-in-mind/ocr/C11/page-images/C11-p068.png,,body,lecture commentary body
C11-p069,,69,,provenance/faith-in-mind/ocr/C11/page-images/C11-p069.png,,body,lecture commentary body
C11-p070,,70,,provenance/faith-in-mind/ocr/C11/page-images/C11-p070.png,,body,lecture commentary body
C11-p071,,71,,provenance/faith-in-mind/ocr/C11/page-images/C11-p071.png,,body,lecture commentary body
C11-p072,,72,,provenance/faith-in-mind/ocr/C11/page-images/C11-p072.png,,body,lecture commentary body
C11-p073,,73,,provenance/faith-in-mind/ocr/C11/page-images/C11-p073.png,,body,lecture commentary body
C11-p074,,74,,provenance/faith-in-mind/ocr/C11/page-images/C11-p074.png,,body,lecture commentary body
C11-p075,,75,,provenance/faith-in-mind/ocr/C11/page-images/C11-p075.png,,body,lecture commentary body
C11-p076,,76,,provenance/faith-in-mind/ocr/C11/page-images/C11-p076.png,,body,lecture commentary body
C11-p077,,77,,provenance/faith-in-mind/ocr/C11/page-images/C11-p077.png,,body,lecture commentary body
C11-p078,,78,,provenance/faith-in-mind/ocr/C11/page-images/C11-p078.png,,body,lecture commentary body
C11-p079,,79,,provenance/faith-in-mind/ocr/C11/page-images/C11-p079.png,,body,lecture commentary body
C11-p080,,80,,provenance/faith-in-mind/ocr/C11/page-images/C11-p080.png,,body,lecture commentary body
C11-p081,,81,,provenance/faith-in-mind/ocr/C11/page-images/C11-p081.png,,body,lecture commentary body
C11-p082,,82,,provenance/faith-in-mind/ocr/C11/page-images/C11-p082.png,,body,lecture commentary body
C11-p083,,83,,provenance/faith-in-mind/ocr/C11/page-images/C11-p083.png,,body,lecture commentary body
C11-p084,,84,,provenance/faith-in-mind/ocr/C11/page-images/C11-p084.png,,body,lecture commentary body
C11-p085,,85,,provenance/faith-in-mind/ocr/C11/page-images/C11-p085.png,,body,lecture commentary body
C11-p086,,86,,provenance/faith-in-mind/ocr/C11/page-images/C11-p086.png,,body,lecture commentary body
C11-p087,,87,,provenance/faith-in-mind/ocr/C11/page-images/C11-p087.png,,body,lecture commentary body
C11-p088,,88,,provenance/faith-in-mind/ocr/C11/page-images/C11-p088.png,,body,lecture commentary body
C11-p089,,89,,provenance/faith-in-mind/ocr/C11/page-images/C11-p089.png,,body,lecture commentary body
C11-p090,,90,,provenance/faith-in-mind/ocr/C11/page-images/C11-p090.png,,body,lecture commentary body
C11-p091,,91,,provenance/faith-in-mind/ocr/C11/page-images/C11-p091.png,,body,lecture commentary body
C11-p092,,92,,provenance/faith-in-mind/ocr/C11/page-images/C11-p092.png,,body,lecture commentary body
C11-p093,,93,,provenance/faith-in-mind/ocr/C11/page-images/C11-p093.png,,body,lecture commentary body
C11-p094,,94,,provenance/faith-in-mind/ocr/C11/page-images/C11-p094.png,,body,lecture commentary body
C11-p095,,95,,provenance/faith-in-mind/ocr/C11/page-images/C11-p095.png,,body,lecture commentary body
C11-p096,,96,,provenance/faith-in-mind/ocr/C11/page-images/C11-p096.png,,body,lecture commentary body
C11-p097,,97,,provenance/faith-in-mind/ocr/C11/page-images/C11-p097.png,,body,lecture commentary body
C11-p098,,98,,provenance/faith-in-mind/ocr/C11/page-images/C11-p098.png,,body,lecture commentary body
C11-p099,,99,,provenance/faith-in-mind/ocr/C11/page-images/C11-p099.png,,body,lecture commentary body
C11-p100,,100,,provenance/faith-in-mind/ocr/C11/page-images/C11-p100.png,,body,lecture commentary body
